sku_id,name,pair_sku_id,side,arm_type,is_boxed,length_cm,width_cm,height_cm,weight_kg,unit_volume_l,effective_volume_l,rotation,effective_rotation,sales_median_6m,target_stock_qty,batch_weight_kg,batch_volume_l
SKU-2324-LH,Важіль a_shaped LH (R3),SKU-2324-RH,LH,a_shaped,False,44.7,26.8,13.0,5.22,15.57,8.1,R3,R3,13.2,20,104.4,162.0
SKU-2324-RH,Важіль a_shaped RH (R3),SKU-2324-LH,RH,a_shaped,False,44.7,26.8,13.0,5.22,15.57,8.1,R3,R3,13.2,20,104.4,162.0
SKU-2325-LH,Важіль straight_link LH (R3),SKU-2325-RH,LH,straight_link,False,21.9,4.6,4.7,1.37,0.47,0.13,R3,R3,9.1,14,19.2,1.8
SKU-2325-RH,Важіль straight_link RH (R3),SKU-2325-LH,RH,straight_link,False,21.9,4.6,4.7,1.37,0.47,0.13,R3,R3,9.3,14,19.2,1.8
SKU-2326-LH,Важіль trailing LH (R3),SKU-2326-RH,LH,trailing,False,56.0,10.0,8.1,2.6,4.54,1.73,R3,R3,10.7,17,44.2,29.4
SKU-2326-RH,Важіль trailing RH (R3),SKU-2326-LH,RH,trailing,False,56.0,10.0,8.1,2.6,4.54,1.73,R3,R3,10.6,16,41.6,27.7
SKU-2327-LH,Важіль straight_link LH (R3),SKU-2327-RH,LH,straight_link,False,19.2,5.5,6.0,0.59,0.63,0.18,R3,R3,11.7,18,10.6,3.2
SKU-2327-RH,Важіль straight_link RH (R3),SKU-2327-LH,RH,straight_link,False,19.2,5.5,6.0,0.59,0.63,0.18,R3,R3,11.4,18,10.6,3.2
SKU-2328-LH,Важіль a_shaped LH (R3),SKU-2328-RH,LH,a_shaped,False,49.4,31.2,13.7,3.93,21.12,10.98,R3,R3,14.3,22,86.5,241.6
SKU-2328-RH,Важіль a_shaped RH (R3),SKU-2328-LH,RH,a_shaped,False,49.4,31.2,13.7,3.93,21.12,10.98,R3,R3,14.2,22,86.5,241.6
SKU-2329-LH,Важіль a_shaped LH (R3),SKU-2329-RH,LH,a_shaped,False,43.6,40.5,9.9,4.52,17.48,9.09,R3,R3,12.0,18,81.4,163.6
SKU-2329-RH,Важіль a_shaped RH (R3),SKU-2329-LH,RH,a_shaped,False,43.6,40.5,9.9,4.52,17.48,9.09,R3,R3,11.9,18,81.4,163.6
SKU-2330-LH,Важіль a_shaped LH (R3),SKU-2330-RH,LH,a_shaped,False,48.2,39.6,14.8,4.45,28.25,14.69,R3,R3,13.6,21,93.5,308.5
SKU-2330-RH,Важіль a_shaped RH (R3),SKU-2330-LH,RH,a_shaped,False,48.2,39.6,14.8,4.45,28.25,14.69,R3,R3,13.9,21,93.5,308.5
SKU-2331-LH,Важіль straight_link LH (R3),SKU-2331-RH,LH,straight_link,False,31.9,6.6,7.3,1.23,1.54,0.43,R3,R3,15.6,24,29.5,10.3
SKU-2331-RH,Важіль straight_link RH (R3),SKU-2331-LH,RH,straight_link,False,31.9,6.6,7.3,1.23,1.54,0.43,R3,R3,15.2,23,28.3,9.9
SKU-2332-LH,Важіль trailing LH (R3),SKU-2332-RH,LH,trailing,False,61.6,6.1,7.1,3.16,2.67,1.01,R3,R3,12.7,20,63.2,20.2
SKU-2332-RH,Важіль trailing RH (R3),SKU-2332-LH,RH,trailing,False,61.6,6.1,7.1,3.16,2.67,1.01,R3,R3,12.6,19,60.0,19.2
SKU-2333-LH,Важіль trailing LH (R3),SKU-2333-RH,LH,trailing,False,61.6,8.1,6.4,3.78,3.19,1.21,R3,R3,12.3,19,71.8,23.0
SKU-2333-RH,Важіль trailing RH (R3),SKU-2333-LH,RH,trailing,False,61.6,8.1,6.4,3.78,3.19,1.21,R3,R3,12.5,19,71.8,23.0
SKU-2334-LH,Важіль curved LH (R3),SKU-2334-RH,LH,curved,False,28.1,18.6,7.6,2.13,3.97,1.67,R3,R3,8.4,13,27.7,21.7
SKU-2334-RH,Важіль curved RH (R3),SKU-2334-LH,RH,curved,False,28.1,18.6,7.6,2.13,3.97,1.67,R3,R3,8.3,13,27.7,21.7
SKU-2335-LH,Важіль straight_link LH (R3),SKU-2335-RH,LH,straight_link,False,27.7,6.7,4.9,0.45,0.91,0.25,R3,R3,14.2,22,9.9,5.5
SKU-2335-RH,Важіль straight_link RH (R3),SKU-2335-LH,RH,straight_link,False,27.7,6.7,4.9,0.45,0.91,0.25,R3,R3,15.3,23,10.3,5.8
SKU-2336-LH,Важіль trailing LH (R3),SKU-2336-RH,LH,trailing,False,60.4,7.2,5.0,2.59,2.17,0.82,R3,R3,9.2,14,36.3,11.5
SKU-2336-RH,Важіль trailing RH (R3),SKU-2336-LH,RH,trailing,False,60.4,7.2,5.0,2.59,2.17,0.82,R3,R3,8.9,14,36.3,11.5
SKU-2337-LH,Важіль trailing LH (R3),SKU-2337-RH,LH,trailing,False,67.3,7.5,5.1,2.18,2.57,0.98,R3,R3,8.4,13,28.3,12.7
SKU-2337-RH,Важіль trailing RH (R3),SKU-2337-LH,RH,trailing,False,67.3,7.5,5.1,2.18,2.57,0.98,R3,R3,8.1,13,28.3,12.7
SKU-2338-LH,Важіль a_shaped LH (R3),SKU-2338-RH,LH,a_shaped,False,42.9,33.2,11.1,5.88,15.81,8.22,R3,R3,9.9,15,88.2,123.3
SKU-2338-RH,Важіль a_shaped RH (R3),SKU-2338-LH,RH,a_shaped,False,42.9,33.2,11.1,5.88,15.81,8.22,R3,R3,10.2,16,94.1,131.5
SKU-2339-LH,Важіль trailing LH (R3),SKU-2339-RH,LH,trailing,False,63.5,9.2,7.0,3.4,4.09,1.55,R3,R3,12.6,19,64.6,29.4
SKU-2339-RH,Важіль trailing RH (R3),SKU-2339-LH,RH,trailing,False,63.5,9.2,7.0,3.4,4.09,1.55,R3,R3,12.6,19,64.6,29.4
SKU-2340-LH,Важіль curved LH (R3),SKU-2340-RH,LH,curved,False,36.9,20.5,7.6,2.34,5.75,2.42,R3,R3,14.2,22,51.5,53.2
SKU-2340-RH,Важіль curved RH (R3),SKU-2340-LH,RH,curved,False,36.9,20.5,7.6,2.34,5.75,2.42,R3,R3,13.6,21,49.1,50.8
SKU-2341-LH,Важіль trailing LH (R3),SKU-2341-RH,LH,trailing,False,52.8,9.7,8.0,4.1,4.1,1.56,R3,R3,8.5,13,53.3,20.3
SKU-2341-RH,Важіль trailing RH (R3),SKU-2341-LH,RH,trailing,False,52.8,9.7,8.0,4.1,4.1,1.56,R3,R3,8.4,13,53.3,20.3
SKU-2342-LH,Важіль a_shaped LH (R3),SKU-2342-RH,LH,a_shaped,False,37.4,35.0,10.8,3.93,14.14,7.35,R3,R3,13.1,20,78.6,147.0
SKU-2342-RH,Важіль a_shaped RH (R3),SKU-2342-LH,RH,a_shaped,False,37.4,35.0,10.8,3.93,14.14,7.35,R3,R3,13.2,20,78.6,147.0
SKU-2343-LH,Важіль curved LH (R3),SKU-2343-RH,LH,curved,False,32.6,21.4,10.2,2.13,7.12,2.99,R3,R3,9.2,14,29.8,41.9
SKU-2343-RH,Важіль curved RH (R3),SKU-2343-LH,RH,curved,False,32.6,21.4,10.2,2.13,7.12,2.99,R3,R3,9.2,14,29.8,41.9
SKU-2344-LH,Важіль a_shaped LH (R3),SKU-2344-RH,LH,a_shaped,False,45.3,38.0,11.1,3.94,19.11,9.94,R3,R3,14.6,22,86.7,218.7
SKU-2344-RH,Важіль a_shaped RH (R3),SKU-2344-LH,RH,a_shaped,False,45.3,38.0,11.1,3.94,19.11,9.94,R3,R3,15.4,24,94.6,238.6
SKU-2345-LH,Важіль trailing LH (R3),SKU-2345-RH,LH,trailing,False,76.9,6.5,5.9,2.2,2.95,1.12,R3,R3,14.0,21,46.2,23.5
SKU-2345-RH,Важіль trailing RH (R3),SKU-2345-LH,RH,trailing,False,76.9,6.5,5.9,2.2,2.95,1.12,R3,R3,13.6,21,46.2,23.5
SKU-2346-LH,Важіль heavy_integral LH (R3),SKU-2346-RH,LH,heavy_integral,False,68.9,22.3,16.8,7.48,25.81,17.55,R3,R3,11.2,17,127.2,298.4
SKU-2346-RH,Важіль heavy_integral RH (R3),SKU-2346-LH,RH,heavy_integral,False,68.9,22.3,16.8,7.48,25.81,17.55,R3,R3,11.2,17,127.2,298.4
SKU-2347-LH,Важіль heavy_integral LH (R3),SKU-2347-RH,LH,heavy_integral,False,78.9,17.3,16.6,7.96,22.66,15.41,R3,R3,15.9,24,191.0,369.8
SKU-2347-RH,Важіль heavy_integral RH (R3),SKU-2347-LH,RH,heavy_integral,False,78.9,17.3,16.6,7.96,22.66,15.41,R3,R3,16.0,24,191.0,369.8
SKU-2348-LH,Важіль curved LH (R3),SKU-2348-RH,LH,curved,False,31.1,10.9,10.4,3.04,3.53,1.48,R3,R3,9.3,14,42.6,20.7
SKU-2348-RH,Важіль curved RH (R3),SKU-2348-LH,RH,curved,False,31.1,10.9,10.4,3.04,3.53,1.48,R3,R3,9.2,14,42.6,20.7
SKU-2349-LH,Важіль trailing LH (R3),SKU-2349-RH,LH,trailing,False,58.6,10.3,7.8,3.25,4.71,1.79,R3,R3,12.5,19,61.8,34.0
SKU-2349-RH,Важіль trailing RH (R3),SKU-2349-LH,RH,trailing,False,58.6,10.3,7.8,3.25,4.71,1.79,R3,R3,12.8,20,65.0,35.8
SKU-2350-LH,Важіль trailing LH (R3),SKU-2350-RH,LH,trailing,False,57.4,9.3,8.6,2.95,4.59,1.74,R3,R3,9.8,15,44.2,26.1
SKU-2350-RH,Важіль trailing RH (R3),SKU-2350-LH,RH,trailing,False,57.4,9.3,8.6,2.95,4.59,1.74,R3,R3,9.9,15,44.2,26.1
SKU-2351-LH,Важіль curved LH (R3),SKU-2351-RH,LH,curved,False,39.9,16.4,9.5,1.85,6.22,2.61,R3,R3,10.7,17,31.5,44.4
SKU-2351-RH,Важіль curved RH (R3),SKU-2351-LH,RH,curved,False,39.9,16.4,9.5,1.85,6.22,2.61,R3,R3,10.8,17,31.5,44.4
SKU-2352-LH,Важіль heavy_integral LH (R3),SKU-2352-RH,LH,heavy_integral,False,78.0,17.3,11.4,7.74,15.38,10.46,R3,R3,10.4,16,123.8,167.4
SKU-2352-RH,Важіль heavy_integral RH (R3),SKU-2352-LH,RH,heavy_integral,False,78.0,17.3,11.4,7.74,15.38,10.46,R3,R3,10.7,17,131.6,177.8
SKU-2353-LH,Важіль a_shaped LH (R3),SKU-2353-RH,LH,a_shaped,False,46.5,39.4,11.2,4.27,20.52,10.67,R3,R3,12.3,19,81.1,202.7
SKU-2353-RH,Важіль a_shaped RH (R3),SKU-2353-LH,RH,a_shaped,False,46.5,39.4,11.2,4.27,20.52,10.67,R3,R3,12.4,19,81.1,202.7
SKU-2354-LH,Важіль a_shaped LH (R3),SKU-2354-RH,LH,a_shaped,False,41.9,31.8,14.7,5.02,19.59,10.19,R3,R3,14.3,22,110.4,224.2
SKU-2354-RH,Важіль a_shaped RH (R3),SKU-2354-LH,RH,a_shaped,False,41.9,31.8,14.7,5.02,19.59,10.19,R3,R3,13.8,21,105.4,214.0
SKU-2355-LH,Важіль straight_link LH (R3),SKU-2355-RH,LH,straight_link,False,30.5,5.7,7.3,0.61,1.27,0.36,R3,R3,8.9,14,8.5,5.0
SKU-2355-RH,Важіль straight_link RH (R3),SKU-2355-LH,RH,straight_link,False,30.5,5.7,7.3,0.61,1.27,0.36,R3,R3,8.8,14,8.5,5.0
SKU-2356-LH,Важіль trailing LH (R3),SKU-2356-RH,LH,trailing,False,69.7,10.7,8.3,3.87,6.19,2.35,R3,R3,12.4,19,73.5,44.6
SKU-2356-RH,Важіль trailing RH (R3),SKU-2356-LH,RH,trailing,False,69.7,10.7,8.3,3.87,6.19,2.35,R3,R3,13.0,20,77.4,47.0
SKU-2357-LH,Важіль curved LH (R3),SKU-2357-RH,LH,curved,False,34.6,15.4,8.4,2.45,4.48,1.88,R3,R3,8.6,13,31.9,24.4
SKU-2357-RH,Важіль curved RH (R3),SKU-2357-LH,RH,curved,False,34.6,15.4,8.4,2.45,4.48,1.88,R3,R3,8.3,13,31.9,24.4
SKU-2358-LH,Важіль a_shaped LH (R3),SKU-2358-RH,LH,a_shaped,False,38.2,26.1,9.0,5.85,8.97,4.66,R3,R3,9.1,14,81.9,65.2
SKU-2358-RH,Важіль a_shaped RH (R3),SKU-2358-LH,RH,a_shaped,False,38.2,26.1,9.0,5.85,8.97,4.66,R3,R3,8.6,13,76.0,60.6
SKU-2359-LH,Важіль curved LH (R3),SKU-2359-RH,LH,curved,False,28.9,10.2,9.6,3.18,2.83,1.19,R3,R3,12.6,19,60.4,22.6
SKU-2359-RH,Важіль curved RH (R3),SKU-2359-LH,RH,curved,False,28.9,10.2,9.6,3.18,2.83,1.19,R3,R3,12.7,20,63.6,23.8
SKU-2360-LH,Важіль straight_link LH (R3),SKU-2360-RH,LH,straight_link,False,31.4,4.9,6.6,0.84,1.02,0.29,R3,R3,10.3,16,13.4,4.6
SKU-2360-RH,Важіль straight_link RH (R3),SKU-2360-LH,RH,straight_link,False,31.4,4.9,6.6,0.84,1.02,0.29,R3,R3,10.0,15,12.6,4.3
SKU-2361-LH,Важіль a_shaped LH (R3),SKU-2361-RH,LH,a_shaped,False,39.9,37.6,7.5,6.66,11.25,5.85,R3,R3,9.8,15,99.9,87.8
SKU-2361-RH,Важіль a_shaped RH (R3),SKU-2361-LH,RH,a_shaped,False,39.9,37.6,7.5,6.66,11.25,5.85,R3,R3,9.8,15,99.9,87.8
SKU-2362-LH,Важіль a_shaped LH (R3),SKU-2362-RH,LH,a_shaped,False,43.6,37.6,10.0,4.19,16.39,8.52,R3,R3,11.2,17,71.2,144.8
SKU-2362-RH,Важіль a_shaped RH (R3),SKU-2362-LH,RH,a_shaped,False,43.6,37.6,10.0,4.19,16.39,8.52,R3,R3,12.0,18,75.4,153.4
SKU-2363-LH,Важіль trailing LH (R3),SKU-2363-RH,LH,trailing,False,67.3,9.1,7.2,3.49,4.41,1.68,R3,R3,9.0,14,48.9,23.5
SKU-2363-RH,Важіль trailing RH (R3),SKU-2363-LH,RH,trailing,False,67.3,9.1,7.2,3.49,4.41,1.68,R3,R3,8.8,14,48.9,23.5
SKU-2364-LH,Важіль a_shaped LH (R3),SKU-2364-RH,LH,a_shaped,False,48.2,41.6,7.3,4.51,14.64,7.61,R3,R3,9.2,14,63.1,106.5
SKU-2364-RH,Важіль a_shaped RH (R3),SKU-2364-LH,RH,a_shaped,False,48.2,41.6,7.3,4.51,14.64,7.61,R3,R3,9.4,15,67.6,114.2
SKU-2365-LH,Важіль trailing LH (R3),SKU-2365-RH,LH,trailing,False,58.0,8.5,8.6,3.56,4.24,1.61,R3,R3,11.0,17,60.5,27.4
SKU-2365-RH,Важіль trailing RH (R3),SKU-2365-LH,RH,trailing,False,58.0,8.5,8.6,3.56,4.24,1.61,R3,R3,11.1,17,60.5,27.4
SKU-2366-LH,Важіль heavy_integral LH (R3),SKU-2366-RH,LH,heavy_integral,False,70.3,19.6,16.8,9.45,23.15,15.74,R3,R3,12.7,20,189.0,314.8
SKU-2366-RH,Важіль heavy_integral RH (R3),SKU-2366-LH,RH,heavy_integral,False,70.3,19.6,16.8,9.45,23.15,15.74,R3,R3,12.6,19,179.5,299.1
SKU-2367-LH,Важіль straight_link LH (R3),SKU-2367-RH,LH,straight_link,False,24.8,4.8,4.7,0.57,0.56,0.16,R3,R3,13.9,21,12.0,3.4
SKU-2367-RH,Важіль straight_link RH (R3),SKU-2367-LH,RH,straight_link,False,24.8,4.8,4.7,0.57,0.56,0.16,R3,R3,14.2,22,12.5,3.5
SKU-2368-LH,Важіль trailing LH (R3),SKU-2368-RH,LH,trailing,False,67.1,10.4,8.5,3.05,5.93,2.25,R3,R3,8.1,13,39.6,29.2
SKU-2368-RH,Важіль trailing RH (R3),SKU-2368-LH,RH,trailing,False,67.1,10.4,8.5,3.05,5.93,2.25,R3,R3,8.2,13,39.6,29.2
SKU-2369-LH,Важіль heavy_integral LH (R3),SKU-2369-RH,LH,heavy_integral,False,70.8,17.5,15.2,6.99,18.83,12.8,R3,R3,13.8,21,146.8,268.8
SKU-2369-RH,Важіль heavy_integral RH (R3),SKU-2369-LH,RH,heavy_integral,False,70.8,17.5,15.2,6.99,18.83,12.8,R3,R3,14.2,22,153.8,281.6
SKU-2370-LH,Важіль straight_link LH (R3),SKU-2370-RH,LH,straight_link,True,23.7,6.5,4.8,1.2,0.74,0.78,R3,R3,13.1,20,24.0,15.6
SKU-2370-RH,Важіль straight_link RH (R3),SKU-2370-LH,RH,straight_link,True,23.7,6.5,4.8,1.2,0.74,0.78,R3,R3,12.9,20,24.0,15.6
SKU-2371-LH,Важіль curved LH (R3),SKU-2371-RH,LH,curved,False,35.6,15.7,9.2,2.38,5.14,2.16,R3,R3,9.4,15,35.7,32.4
SKU-2371-RH,Важіль curved RH (R3),SKU-2371-LH,RH,curved,False,35.6,15.7,9.2,2.38,5.14,2.16,R3,R3,9.2,14,33.3,30.2
SKU-2372-LH,Важіль trailing LH (R3),SKU-2372-RH,LH,trailing,False,71.5,10.0,5.8,4.11,4.15,1.58,R3,R3,12.4,19,78.1,30.0
SKU-2372-RH,Важіль trailing RH (R3),SKU-2372-LH,RH,trailing,False,71.5,10.0,5.8,4.11,4.15,1.58,R3,R3,12.2,19,78.1,30.0
SKU-2373-LH,Важіль straight_link LH (R3),SKU-2373-RH,LH,straight_link,False,19.2,4.8,4.0,1.12,0.37,0.1,R3,R3,11.0,17,19.0,1.7
SKU-2373-RH,Важіль straight_link RH (R3),SKU-2373-LH,RH,straight_link,False,19.2,4.8,4.0,1.12,0.37,0.1,R3,R3,10.6,16,17.9,1.6
SKU-2374-LH,Важіль straight_link LH (R3),SKU-2374-RH,LH,straight_link,False,19.8,4.6,5.2,0.81,0.47,0.13,R3,R3,11.0,17,13.8,2.2
SKU-2374-RH,Важіль straight_link RH (R3),SKU-2374-LH,RH,straight_link,False,19.8,4.6,5.2,0.81,0.47,0.13,R3,R3,10.4,16,13.0,2.1
SKU-2375-LH,Важіль curved LH (R3),SKU-2375-RH,LH,curved,False,39.4,10.8,10.7,3.38,4.55,1.91,R3,R3,8.6,13,43.9,24.8
SKU-2375-RH,Важіль curved RH (R3),SKU-2375-LH,RH,curved,False,39.4,10.8,10.7,3.38,4.55,1.91,R3,R3,8.6,13,43.9,24.8
SKU-2376-LH,Важіль straight_link LH (R3),SKU-2376-RH,LH,straight_link,False,26.3,6.3,6.7,0.52,1.11,0.31,R3,R3,14.9,23,12.0,7.1
SKU-2376-RH,Важіль straight_link RH (R3),SKU-2376-LH,RH,straight_link,False,26.3,6.3,6.7,0.52,1.11,0.31,R3,R3,14.8,23,12.0,7.1
SKU-2377-LH,Важіль heavy_integral LH (R3),SKU-2377-RH,LH,heavy_integral,False,72.4,18.0,13.4,8.32,17.46,11.87,R3,R3,8.7,14,116.5,166.2
SKU-2377-RH,Важіль heavy_integral RH (R3),SKU-2377-LH,RH,heavy_integral,False,72.4,18.0,13.4,8.32,17.46,11.87,R3,R3,8.2,13,108.2,154.3
SKU-2378-LH,Важіль trailing LH (R3),SKU-2378-RH,LH,trailing,False,65.2,6.1,8.7,3.89,3.46,1.31,R3,R3,11.9,18,70.0,23.6
SKU-2378-RH,Важіль trailing RH (R3),SKU-2378-LH,RH,trailing,False,65.2,6.1,8.7,3.89,3.46,1.31,R3,R3,11.8,18,70.0,23.6
SKU-2379-LH,Важіль straight_link LH (R3),SKU-2379-RH,LH,straight_link,False,21.6,5.8,7.4,0.97,0.93,0.26,R3,R3,15.3,23,22.3,6.0
SKU-2379-RH,Важіль straight_link RH (R3),SKU-2379-LH,RH,straight_link,False,21.6,5.8,7.4,0.97,0.93,0.26,R3,R3,15.1,23,22.3,6.0
SKU-2380-LH,Важіль heavy_integral LH (R3),SKU-2380-RH,LH,heavy_integral,False,65.1,24.7,12.3,6.75,19.78,13.45,R3,R3,14.9,23,155.2,309.3
SKU-2380-RH,Важіль heavy_integral RH (R3),SKU-2380-LH,RH,heavy_integral,False,65.1,24.7,12.3,6.75,19.78,13.45,R3,R3,15.3,23,155.2,309.3
SKU-2381-LH,Важіль a_shaped LH (R3),SKU-2381-RH,LH,a_shaped,False,36.9,34.0,10.0,5.6,12.55,6.53,R3,R3,14.1,22,123.2,143.7
SKU-2381-RH,Важіль a_shaped RH (R3),SKU-2381-LH,RH,a_shaped,False,36.9,34.0,10.0,5.6,12.55,6.53,R3,R3,14.4,22,123.2,143.7
SKU-2382-LH,Важіль curved LH (R3),SKU-2382-RH,LH,curved,False,28.2,19.8,8.6,3.31,4.8,2.02,R3,R3,10.4,16,53.0,32.3
SKU-2382-RH,Важіль curved RH (R3),SKU-2382-LH,RH,curved,False,28.2,19.8,8.6,3.31,4.8,2.02,R3,R3,10.7,17,56.3,34.3
SKU-2383-LH,Важіль a_shaped LH (R3),SKU-2383-RH,LH,a_shaped,False,51.5,26.6,13.0,5.28,17.81,9.26,R3,R3,10.6,16,84.5,148.2
SKU-2383-RH,Важіль a_shaped RH (R3),SKU-2383-LH,RH,a_shaped,False,51.5,26.6,13.0,5.28,17.81,9.26,R3,R3,11.1,17,89.8,157.4
SKU-2384-LH,Важіль straight_link LH (R3),SKU-2384-RH,LH,straight_link,False,21.9,7.2,5.1,0.85,0.8,0.22,R3,R3,12.0,18,15.3,4.0
SKU-2384-RH,Важіль straight_link RH (R3),SKU-2384-LH,RH,straight_link,False,21.9,7.2,5.1,0.85,0.8,0.22,R3,R3,12.8,20,17.0,4.4
SKU-2385-LH,Важіль trailing LH (R3),SKU-2385-RH,LH,trailing,False,54.1,7.9,7.4,3.18,3.16,1.2,R3,R3,13.1,20,63.6,24.0
SKU-2385-RH,Важіль trailing RH (R3),SKU-2385-LH,RH,trailing,False,54.1,7.9,7.4,3.18,3.16,1.2,R3,R3,13.3,20,63.6,24.0
SKU-2386-LH,Важіль a_shaped LH (R3),SKU-2386-RH,LH,a_shaped,False,37.3,39.7,7.7,6.27,11.4,5.93,R3,R3,11.0,17,106.6,100.8
SKU-2386-RH,Важіль a_shaped RH (R3),SKU-2386-LH,RH,a_shaped,False,37.3,39.7,7.7,6.27,11.4,5.93,R3,R3,10.6,16,100.3,94.9
SKU-2387-LH,Важіль curved LH (R3),SKU-2387-RH,LH,curved,True,29.5,11.5,6.9,2.53,2.34,2.46,R3,R3,13.0,20,50.6,49.2
SKU-2387-RH,Важіль curved RH (R3),SKU-2387-LH,RH,curved,True,29.5,11.5,6.9,2.53,2.34,2.46,R3,R3,12.9,20,50.6,49.2
SKU-2388-LH,Важіль straight_link LH (R3),SKU-2388-RH,LH,straight_link,False,23.8,5.7,5.5,1.24,0.75,0.21,R3,R3,9.5,15,18.6,3.1
SKU-2388-RH,Важіль straight_link RH (R3),SKU-2388-LH,RH,straight_link,False,23.8,5.7,5.5,1.24,0.75,0.21,R3,R3,10.0,15,18.6,3.1
SKU-2389-LH,Важіль a_shaped LH (R3),SKU-2389-RH,LH,a_shaped,False,50.2,39.7,7.6,3.94,15.15,7.88,R3,R3,12.1,19,74.9,149.7
SKU-2389-RH,Важіль a_shaped RH (R3),SKU-2389-LH,RH,a_shaped,False,50.2,39.7,7.6,3.94,15.15,7.88,R3,R3,11.7,18,70.9,141.8
SKU-2390-LH,Важіль trailing LH (R3),SKU-2390-RH,LH,trailing,False,67.5,7.6,5.1,3.68,2.62,1.0,R3,R3,10.0,15,55.2,15.0
SKU-2390-RH,Важіль trailing RH (R3),SKU-2390-LH,RH,trailing,False,67.5,7.6,5.1,3.68,2.62,1.0,R3,R3,9.7,15,55.2,15.0
SKU-2391-LH,Важіль straight_link LH (R3),SKU-2391-RH,LH,straight_link,False,30.2,7.0,5.3,0.61,1.12,0.31,R3,R3,14.1,22,13.4,6.8
SKU-2391-RH,Важіль straight_link RH (R3),SKU-2391-LH,RH,straight_link,False,30.2,7.0,5.3,0.61,1.12,0.31,R3,R3,13.9,21,12.8,6.5
SKU-2392-LH,Важіль straight_link LH (R3),SKU-2392-RH,LH,straight_link,False,20.8,4.1,4.1,1.02,0.35,0.1,R3,R3,13.1,20,20.4,2.0
SKU-2392-RH,Важіль straight_link RH (R3),SKU-2392-LH,RH,straight_link,False,20.8,4.1,4.1,1.02,0.35,0.1,R3,R3,13.1,20,20.4,2.0
SKU-2393-LH,Важіль trailing LH (R3),SKU-2393-RH,LH,trailing,False,69.7,6.3,8.7,2.57,3.82,1.45,R3,R3,15.6,24,61.7,34.8
SKU-2393-RH,Важіль trailing RH (R3),SKU-2393-LH,RH,trailing,False,69.7,6.3,8.7,2.57,3.82,1.45,R3,R3,16.3,25,64.2,36.2
SKU-2394-LH,Важіль a_shaped LH (R3),SKU-2394-RH,LH,a_shaped,False,37.3,40.0,13.9,4.89,20.74,10.78,R3,R3,13.7,21,102.7,226.4
SKU-2394-RH,Важіль a_shaped RH (R3),SKU-2394-LH,RH,a_shaped,False,37.3,40.0,13.9,4.89,20.74,10.78,R3,R3,14.0,21,102.7,226.4
SKU-2395-LH,Важіль curved LH (R3),SKU-2395-RH,LH,curved,False,34.4,15.8,7.1,3.2,3.86,1.62,R3,R3,9.1,14,44.8,22.7
SKU-2395-RH,Важіль curved RH (R3),SKU-2395-LH,RH,curved,False,34.4,15.8,7.1,3.2,3.86,1.62,R3,R3,9.4,15,48.0,24.3
SKU-2396-LH,Важіль a_shaped LH (R3),SKU-2396-RH,LH,a_shaped,False,39.1,32.3,14.6,4.39,18.44,9.59,R3,R3,13.6,21,92.2,201.4
SKU-2396-RH,Важіль a_shaped RH (R3),SKU-2396-LH,RH,a_shaped,False,39.1,32.3,14.6,4.39,18.44,9.59,R3,R3,13.3,20,87.8,191.8
SKU-2397-LH,Важіль curved LH (R3),SKU-2397-RH,LH,curved,False,37.8,15.5,8.4,2.85,4.92,2.07,R3,R3,13.1,20,57.0,41.4
SKU-2397-RH,Важіль curved RH (R3),SKU-2397-LH,RH,curved,False,37.8,15.5,8.4,2.85,4.92,2.07,R3,R3,12.6,19,54.1,39.3
SKU-2398-LH,Важіль straight_link LH (R3),SKU-2398-RH,LH,straight_link,False,21.0,4.1,4.2,1.27,0.36,0.1,R3,R3,13.6,21,26.7,2.1
SKU-2398-RH,Важіль straight_link RH (R3),SKU-2398-LH,RH,straight_link,False,21.0,4.1,4.2,1.27,0.36,0.1,R3,R3,13.6,21,26.7,2.1
SKU-2399-LH,Важіль trailing LH (R3),SKU-2399-RH,LH,trailing,False,64.5,10.4,6.4,4.05,4.29,1.63,R3,R3,13.3,20,81.0,32.6
SKU-2399-RH,Важіль trailing RH (R3),SKU-2399-LH,RH,trailing,False,64.5,10.4,6.4,4.05,4.29,1.63,R3,R3,13.7,21,85.0,34.2
SKU-2400-LH,Важіль trailing LH (R3),SKU-2400-RH,LH,trailing,False,55.6,9.0,6.3,2.21,3.15,1.2,R3,R3,15.8,24,53.0,28.8
SKU-2400-RH,Важіль trailing RH (R3),SKU-2400-LH,RH,trailing,False,55.6,9.0,6.3,2.21,3.15,1.2,R3,R3,16.1,25,55.2,30.0
SKU-2401-LH,Важіль straight_link LH (R3),SKU-2401-RH,LH,straight_link,False,23.0,5.8,6.4,1.36,0.85,0.24,R3,R3,10.3,16,21.8,3.8
SKU-2401-RH,Важіль straight_link RH (R3),SKU-2401-LH,RH,straight_link,False,23.0,5.8,6.4,1.36,0.85,0.24,R3,R3,10.4,16,21.8,3.8
SKU-2402-LH,Важіль trailing LH (R3),SKU-2402-RH,LH,trailing,False,76.2,8.0,8.8,3.58,5.36,2.04,R3,R3,8.6,13,46.5,26.5
SKU-2402-RH,Важіль trailing RH (R3),SKU-2402-LH,RH,trailing,False,76.2,8.0,8.8,3.58,5.36,2.04,R3,R3,8.3,13,46.5,26.5
